id,filepath,site,label
ZJ012129,train_features/ZJ012129.jpg,S0008,7
ZJ012130,train_features/ZJ012130.jpg,S0110,2
ZJ012132,train_features/ZJ012132.jpg,S0008,1
ZJ012134,train_features/ZJ012134.jpg,S0008,7
ZJ012136,train_features/ZJ012136.jpg,S0141,0
ZJ012137,train_features/ZJ012137.jpg,S0149,2
ZJ012138,train_features/ZJ012138.jpg,S0031,6
ZJ012139,train_features/ZJ012139.jpg,S0071,7
ZJ012140,train_features/ZJ012140.jpg,S0062,7
ZJ012141,train_features/ZJ012141.jpg,S0120,1
ZJ012142,train_features/ZJ012142.jpg,S0120,3
ZJ012143,train_features/ZJ012143.jpg,S0060,3
ZJ012144,train_features/ZJ012144.jpg,S0076,2
ZJ012146,train_features/ZJ012146.jpg,S0008,1
ZJ012147,train_features/ZJ012147.jpg,S0030,5
ZJ012149,train_features/ZJ012149.jpg,S0049,3
ZJ012150,train_features/ZJ012150.jpg,S0009,6
ZJ012152,train_features/ZJ012152.jpg,S0023,5
ZJ012153,train_features/ZJ012153.jpg,S0060,3
ZJ012154,train_features/ZJ012154.jpg,S0185,2
ZJ012155,train_features/ZJ012155.jpg,S0010,7
ZJ012156,train_features/ZJ012156.jpg,S0070,6
ZJ012157,train_features/ZJ012157.jpg,S0021,6
ZJ012159,train_features/ZJ012159.jpg,S0141,0
ZJ012161,train_features/ZJ012161.jpg,S0038,5
ZJ012162,train_features/ZJ012162.jpg,S0122,3
ZJ012163,train_features/ZJ012163.jpg,S0101,6
ZJ012164,train_features/ZJ012164.jpg,S0029,2
ZJ012165,train_features/ZJ012165.jpg,S0009,4
ZJ012166,train_features/ZJ012166.jpg,S0141,7
ZJ012167,train_features/ZJ012167.jpg,S0008,1
ZJ012168,train_features/ZJ012168.jpg,S0020,3
ZJ012169,train_features/ZJ012169.jpg,S0130,1
ZJ012170,train_features/ZJ012170.jpg,S0014,4
ZJ012171,train_features/ZJ012171.jpg,S0025,6
ZJ012172,train_features/ZJ012172.jpg,S0124,0
ZJ012173,train_features/ZJ012173.jpg,S0051,6
ZJ012174,train_features/ZJ012174.jpg,S0169,0
ZJ012175,train_features/ZJ012175.jpg,S0008,1
ZJ012178,train_features/ZJ012178.jpg,S0180,0
ZJ012179,train_features/ZJ012179.jpg,S0030,3
ZJ012180,train_features/ZJ012180.jpg,S0062,6
ZJ012181,train_features/ZJ012181.jpg,S0120,7
ZJ012183,train_features/ZJ012183.jpg,S0036,5
ZJ012185,train_features/ZJ012185.jpg,S0038,5
ZJ012186,train_features/ZJ012186.jpg,S0105,5
ZJ012187,train_features/ZJ012187.jpg,S0009,6
ZJ012188,train_features/ZJ012188.jpg,S0036,0
ZJ012189,train_features/ZJ012189.jpg,S0029,5
ZJ012190,train_features/ZJ012190.jpg,S0179,2
ZJ012192,train_features/ZJ012192.jpg,S0083,5
ZJ012193,train_features/ZJ012193.jpg,S0141,2
ZJ012194,train_features/ZJ012194.jpg,S0022,2
ZJ012195,train_features/ZJ012195.jpg,S0009,4
ZJ012196,train_features/ZJ012196.jpg,S0049,0
ZJ012197,train_features/ZJ012197.jpg,S0101,7
ZJ012198,train_features/ZJ012198.jpg,S0043,5
ZJ012200,train_features/ZJ012200.jpg,S0060,3
ZJ012201,train_features/ZJ012201.jpg,S0030,0
ZJ012202,train_features/ZJ012202.jpg,S0101,4
ZJ012204,train_features/ZJ012204.jpg,S0008,0
ZJ012205,train_features/ZJ012205.jpg,S0101,3
ZJ012206,train_features/ZJ012206.jpg,S0069,0
ZJ012207,train_features/ZJ012207.jpg,S0060,3
ZJ012208,train_features/ZJ012208.jpg,S0193,0
ZJ012210,train_features/ZJ012210.jpg,S0060,3
ZJ012211,train_features/ZJ012211.jpg,S0001,6
ZJ012212,train_features/ZJ012212.jpg,S0062,2
ZJ012213,train_features/ZJ012213.jpg,S0022,5
ZJ012214,train_features/ZJ012214.jpg,S0123,0
ZJ012217,train_features/ZJ012217.jpg,S0020,3
ZJ012218,train_features/ZJ012218.jpg,S0021,5
ZJ012219,train_features/ZJ012219.jpg,S0038,5
ZJ012220,train_features/ZJ012220.jpg,S0030,4
ZJ012221,train_features/ZJ012221.jpg,S0083,5
ZJ012222,train_features/ZJ012222.jpg,S0016,6
ZJ012223,train_features/ZJ012223.jpg,S0043,5
ZJ012224,train_features/ZJ012224.jpg,S0001,6
ZJ012225,train_features/ZJ012225.jpg,S0021,0
ZJ012226,train_features/ZJ012226.jpg,S0179,5
ZJ012228,train_features/ZJ012228.jpg,S0071,5
ZJ012230,train_features/ZJ012230.jpg,S0070,7
ZJ012233,train_features/ZJ012233.jpg,S0062,1
ZJ012235,train_features/ZJ012235.jpg,S0122,2
ZJ012236,train_features/ZJ012236.jpg,S0081,3
ZJ012237,train_features/ZJ012237.jpg,S0036,0
ZJ012238,train_features/ZJ012238.jpg,S0060,3
ZJ012240,train_features/ZJ012240.jpg,S0083,5
ZJ012241,train_features/ZJ012241.jpg,S0014,6
ZJ012242,train_features/ZJ012242.jpg,S0081,0
ZJ012244,train_features/ZJ012244.jpg,S0071,1
ZJ012247,train_features/ZJ012247.jpg,S0043,5
ZJ012248,train_features/ZJ012248.jpg,S0030,6
ZJ012249,train_features/ZJ012249.jpg,S0069,7
ZJ012250,train_features/ZJ012250.jpg,S0085,3
ZJ012251,train_features/ZJ012251.jpg,S0141,1
ZJ012254,train_features/ZJ012254.jpg,S0070,6
ZJ012256,train_features/ZJ012256.jpg,S0123,4
ZJ012257,train_features/ZJ012257.jpg,S0009,4
ZJ012258,train_features/ZJ012258.jpg,S0002,6
ZJ012259,train_features/ZJ012259.jpg,S0008,7
ZJ012260,train_features/ZJ012260.jpg,S0008,7
ZJ012261,train_features/ZJ012261.jpg,S0070,6
ZJ012262,train_features/ZJ012262.jpg,S0068,2
ZJ012263,train_features/ZJ012263.jpg,S0141,1
ZJ012264,train_features/ZJ012264.jpg,S0137,0
ZJ012265,train_features/ZJ012265.jpg,S0096,5
ZJ012266,train_features/ZJ012266.jpg,S0008,1
ZJ012267,train_features/ZJ012267.jpg,S0120,0
ZJ012268,train_features/ZJ012268.jpg,S0136,1
ZJ012270,train_features/ZJ012270.jpg,S0010,7
ZJ012271,train_features/ZJ012271.jpg,S0141,2
ZJ012272,train_features/ZJ012272.jpg,S0020,7
ZJ012273,train_features/ZJ012273.jpg,S0009,7
ZJ012274,train_features/ZJ012274.jpg,S0060,3
ZJ012276,train_features/ZJ012276.jpg,S0108,0
ZJ012277,train_features/ZJ012277.jpg,S0043,5
ZJ012278,train_features/ZJ012278.jpg,S0169,0
ZJ012279,train_features/ZJ012279.jpg,S0038,5
ZJ012280,train_features/ZJ012280.jpg,S0172,2
ZJ012282,train_features/ZJ012282.jpg,S0101,3
ZJ012283,train_features/ZJ012283.jpg,S0060,3
ZJ012284,train_features/ZJ012284.jpg,S0031,7
ZJ012285,train_features/ZJ012285.jpg,S0136,1
ZJ012286,train_features/ZJ012286.jpg,S0069,6
ZJ012287,train_features/ZJ012287.jpg,S0031,0
ZJ012288,train_features/ZJ012288.jpg,S0008,7
ZJ012289,train_features/ZJ012289.jpg,S0174,6
ZJ012290,train_features/ZJ012290.jpg,S0136,6
ZJ012291,train_features/ZJ012291.jpg,S0043,7
ZJ012292,train_features/ZJ012292.jpg,S0084,5
ZJ012293,train_features/ZJ012293.jpg,S0120,7
ZJ012294,train_features/ZJ012294.jpg,S0167,0
ZJ012295,train_features/ZJ012295.jpg,S0014,6
ZJ012296,train_features/ZJ012296.jpg,S0060,3
ZJ012297,train_features/ZJ012297.jpg,S0083,3
ZJ012298,train_features/ZJ012298.jpg,S0070,3
ZJ012300,train_features/ZJ012300.jpg,S0184,0
ZJ012301,train_features/ZJ012301.jpg,S0043,5
ZJ012302,train_features/ZJ012302.jpg,S0020,7
ZJ012303,train_features/ZJ012303.jpg,S0108,0
ZJ012304,train_features/ZJ012304.jpg,S0029,2
ZJ012306,train_features/ZJ012306.jpg,S0020,3
ZJ012307,train_features/ZJ012307.jpg,S0043,7
ZJ012308,train_features/ZJ012308.jpg,S0096,5
ZJ012309,train_features/ZJ012309.jpg,S0009,1
ZJ012310,train_features/ZJ012310.jpg,S0084,2
ZJ012311,train_features/ZJ012311.jpg,S0038,5
ZJ012312,train_features/ZJ012312.jpg,S0060,7
ZJ012314,train_features/ZJ012314.jpg,S0049,7
ZJ012315,train_features/ZJ012315.jpg,S0009,4
ZJ012316,train_features/ZJ012316.jpg,S0071,3
ZJ012317,train_features/ZJ012317.jpg,S0036,6
ZJ012319,train_features/ZJ012319.jpg,S0120,7
ZJ012320,train_features/ZJ012320.jpg,S0014,4
ZJ012321,train_features/ZJ012321.jpg,S0060,3
ZJ012323,train_features/ZJ012323.jpg,S0197,6
ZJ012324,train_features/ZJ012324.jpg,S0060,3
ZJ012325,train_features/ZJ012325.jpg,S0009,1
ZJ012326,train_features/ZJ012326.jpg,S0167,0
ZJ012327,train_features/ZJ012327.jpg,S0009,4
ZJ012330,train_features/ZJ012330.jpg,S0172,2
ZJ012333,train_features/ZJ012333.jpg,S0003,0
ZJ012334,train_features/ZJ012334.jpg,S0060,3
ZJ012335,train_features/ZJ012335.jpg,S0030,3
ZJ012336,train_features/ZJ012336.jpg,S0054,0
ZJ012337,train_features/ZJ012337.jpg,S0020,7
ZJ012338,train_features/ZJ012338.jpg,S0026,6
ZJ012339,train_features/ZJ012339.jpg,S0031,5
ZJ012340,train_features/ZJ012340.jpg,S0022,2
ZJ012341,train_features/ZJ012341.jpg,S0164,7
ZJ012342,train_features/ZJ012342.jpg,S0009,1
ZJ012343,train_features/ZJ012343.jpg,S0023,5
ZJ012344,train_features/ZJ012344.jpg,S0008,7
ZJ012345,train_features/ZJ012345.jpg,S0060,3
ZJ012347,train_features/ZJ012347.jpg,S0003,1
ZJ012348,train_features/ZJ012348.jpg,S0120,2
ZJ012349,train_features/ZJ012349.jpg,S0120,1
ZJ012350,train_features/ZJ012350.jpg,S0120,1
ZJ012352,train_features/ZJ012352.jpg,S0018,2
ZJ012354,train_features/ZJ012354.jpg,S0036,7
ZJ012355,train_features/ZJ012355.jpg,S0149,5
ZJ012356,train_features/ZJ012356.jpg,S0060,3
ZJ012357,train_features/ZJ012357.jpg,S0096,5
ZJ012358,train_features/ZJ012358.jpg,S0014,4
ZJ012359,train_features/ZJ012359.jpg,S0001,6
ZJ012360,train_features/ZJ012360.jpg,S0149,2
ZJ012361,train_features/ZJ012361.jpg,S0163,0
ZJ012363,train_features/ZJ012363.jpg,S0170,4
ZJ012365,train_features/ZJ012365.jpg,S0009,4
ZJ012366,train_features/ZJ012366.jpg,S0031,0
ZJ012367,train_features/ZJ012367.jpg,S0164,0
ZJ012368,train_features/ZJ012368.jpg,S0089,5
ZJ012369,train_features/ZJ012369.jpg,S0036,6
ZJ012370,train_features/ZJ012370.jpg,S0043,5
ZJ012371,train_features/ZJ012371.jpg,S0127,7
ZJ012372,train_features/ZJ012372.jpg,S0008,7
ZJ012374,train_features/ZJ012374.jpg,S0120,7
ZJ012375,train_features/ZJ012375.jpg,S0108,1
ZJ012376,train_features/ZJ012376.jpg,S0137,0
ZJ012377,train_features/ZJ012377.jpg,S0120,1
ZJ012378,train_features/ZJ012378.jpg,S0004,6
ZJ012379,train_features/ZJ012379.jpg,S0043,5
ZJ012380,train_features/ZJ012380.jpg,S0043,0
ZJ012381,train_features/ZJ012381.jpg,S0127,6
ZJ012382,train_features/ZJ012382.jpg,S0023,0
ZJ012383,train_features/ZJ012383.jpg,S0170,4
ZJ012384,train_features/ZJ012384.jpg,S0009,1
ZJ012385,train_features/ZJ012385.jpg,S0043,5
ZJ012386,train_features/ZJ012386.jpg,S0060,3
ZJ012387,train_features/ZJ012387.jpg,S0008,7
ZJ012388,train_features/ZJ012388.jpg,S0136,6
ZJ012389,train_features/ZJ012389.jpg,S0036,6
ZJ012390,train_features/ZJ012390.jpg,S0069,6
ZJ012391,train_features/ZJ012391.jpg,S0014,4
ZJ012392,train_features/ZJ012392.jpg,S0016,2
ZJ012393,train_features/ZJ012393.jpg,S0009,6
ZJ012394,train_features/ZJ012394.jpg,S0062,3
ZJ012395,train_features/ZJ012395.jpg,S0149,5
ZJ012398,train_features/ZJ012398.jpg,S0060,3
ZJ012399,train_features/ZJ012399.jpg,S0009,4
ZJ012400,train_features/ZJ012400.jpg,S0060,3
ZJ012402,train_features/ZJ012402.jpg,S0038,5
ZJ012403,train_features/ZJ012403.jpg,S0026,1
ZJ012404,train_features/ZJ012404.jpg,S0136,6
ZJ012405,train_features/ZJ012405.jpg,S0038,5
ZJ012406,train_features/ZJ012406.jpg,S0029,5
ZJ012407,train_features/ZJ012407.jpg,S0137,0
ZJ012408,train_features/ZJ012408.jpg,S0159,4
ZJ012409,train_features/ZJ012409.jpg,S0137,0
ZJ012410,train_features/ZJ012410.jpg,S0023,0
ZJ012412,train_features/ZJ012412.jpg,S0069,6
ZJ012414,train_features/ZJ012414.jpg,S0096,5
ZJ012415,train_features/ZJ012415.jpg,S0043,5
ZJ012416,train_features/ZJ012416.jpg,S0141,1
ZJ012417,train_features/ZJ012417.jpg,S0009,6
ZJ012418,train_features/ZJ012418.jpg,S0025,6
ZJ012420,train_features/ZJ012420.jpg,S0036,7
ZJ012421,train_features/ZJ012421.jpg,S0026,6
ZJ012422,train_features/ZJ012422.jpg,S0183,2
ZJ012423,train_features/ZJ012423.jpg,S0176,2
ZJ012424,train_features/ZJ012424.jpg,S0020,3
ZJ012427,train_features/ZJ012427.jpg,S0008,7
ZJ012428,train_features/ZJ012428.jpg,S0016,3
ZJ012429,train_features/ZJ012429.jpg,S0068,6
ZJ012430,train_features/ZJ012430.jpg,S0169,0
ZJ012431,train_features/ZJ012431.jpg,S0062,7
ZJ012433,train_features/ZJ012433.jpg,S0120,7
ZJ012434,train_features/ZJ012434.jpg,S0123,0
ZJ012435,train_features/ZJ012435.jpg,S0149,6
ZJ012436,train_features/ZJ012436.jpg,S0191,5
ZJ012437,train_features/ZJ012437.jpg,S0164,0
ZJ012438,train_features/ZJ012438.jpg,S0043,5
ZJ012440,train_features/ZJ012440.jpg,S0009,1
ZJ012441,train_features/ZJ012441.jpg,S0062,7
ZJ012442,train_features/ZJ012442.jpg,S0009,1
ZJ012443,train_features/ZJ012443.jpg,S0014,5
ZJ012445,train_features/ZJ012445.jpg,S0062,2
ZJ012446,train_features/ZJ012446.jpg,S0174,2
ZJ012447,train_features/ZJ012447.jpg,S0089,6
ZJ012449,train_features/ZJ012449.jpg,S0193,0
ZJ012450,train_features/ZJ012450.jpg,S0105,5
ZJ012451,train_features/ZJ012451.jpg,S0038,2
ZJ012452,train_features/ZJ012452.jpg,S0060,3
ZJ012453,train_features/ZJ012453.jpg,S0022,5
ZJ012454,train_features/ZJ012454.jpg,S0071,6
ZJ012455,train_features/ZJ012455.jpg,S0089,1
ZJ012457,train_features/ZJ012457.jpg,S0038,5
ZJ012458,train_features/ZJ012458.jpg,S0074,4
ZJ012459,train_features/ZJ012459.jpg,S0085,6
ZJ012460,train_features/ZJ012460.jpg,S0014,0
ZJ012462,train_features/ZJ012462.jpg,S0167,2
ZJ012463,train_features/ZJ012463.jpg,S0081,3
ZJ012464,train_features/ZJ012464.jpg,S0043,5
ZJ012465,train_features/ZJ012465.jpg,S0032,0
ZJ012466,train_features/ZJ012466.jpg,S0043,7
ZJ012467,train_features/ZJ012467.jpg,S0141,1
ZJ012468,train_features/ZJ012468.jpg,S0043,5
ZJ012469,train_features/ZJ012469.jpg,S0038,5
ZJ012470,train_features/ZJ012470.jpg,S0164,0
ZJ012471,train_features/ZJ012471.jpg,S0038,5
ZJ012472,train_features/ZJ012472.jpg,S0110,0
ZJ012473,train_features/ZJ012473.jpg,S0120,0
ZJ012475,train_features/ZJ012475.jpg,S0009,6
ZJ012476,train_features/ZJ012476.jpg,S0009,2
ZJ012477,train_features/ZJ012477.jpg,S0038,5
ZJ012478,train_features/ZJ012478.jpg,S0197,6
ZJ012479,train_features/ZJ012479.jpg,S0069,7
ZJ012480,train_features/ZJ012480.jpg,S0038,5
ZJ012481,train_features/ZJ012481.jpg,S0134,6
ZJ012482,train_features/ZJ012482.jpg,S0084,0
ZJ012483,train_features/ZJ012483.jpg,S0051,1
ZJ012484,train_features/ZJ012484.jpg,S0060,3
ZJ012485,train_features/ZJ012485.jpg,S0014,4
ZJ012486,train_features/ZJ012486.jpg,S0081,6
ZJ012487,train_features/ZJ012487.jpg,S0026,7
ZJ012488,train_features/ZJ012488.jpg,S0164,0
ZJ012489,train_features/ZJ012489.jpg,S0044,0
ZJ012490,train_features/ZJ012490.jpg,S0130,6
ZJ012491,train_features/ZJ012491.jpg,S0170,4
ZJ012493,train_features/ZJ012493.jpg,S0120,2
ZJ012494,train_features/ZJ012494.jpg,S0125,2
ZJ012495,train_features/ZJ012495.jpg,S0170,0
ZJ012497,train_features/ZJ012497.jpg,S0031,5
ZJ012499,train_features/ZJ012499.jpg,S0110,2
ZJ012500,train_features/ZJ012500.jpg,S0069,6
ZJ012501,train_features/ZJ012501.jpg,S0074,1
ZJ012502,train_features/ZJ012502.jpg,S0038,5
ZJ012503,train_features/ZJ012503.jpg,S0120,7
ZJ012504,train_features/ZJ012504.jpg,S0174,7
ZJ012505,train_features/ZJ012505.jpg,S0036,5
ZJ012506,train_features/ZJ012506.jpg,S0085,4
ZJ012507,train_features/ZJ012507.jpg,S0123,6
ZJ012508,train_features/ZJ012508.jpg,S0074,6
ZJ012509,train_features/ZJ012509.jpg,S0009,4
ZJ012510,train_features/ZJ012510.jpg,S0083,2
ZJ012511,train_features/ZJ012511.jpg,S0009,1
ZJ012512,train_features/ZJ012512.jpg,S0119,7
ZJ012514,train_features/ZJ012514.jpg,S0074,1
ZJ012515,train_features/ZJ012515.jpg,S0123,0
ZJ012516,train_features/ZJ012516.jpg,S0054,3
ZJ012517,train_features/ZJ012517.jpg,S0022,4
ZJ012518,train_features/ZJ012518.jpg,S0049,6
ZJ012520,train_features/ZJ012520.jpg,S0043,7
ZJ012521,train_features/ZJ012521.jpg,S0036,2
ZJ012522,train_features/ZJ012522.jpg,S0008,7
ZJ012523,train_features/ZJ012523.jpg,S0096,5
ZJ012525,train_features/ZJ012525.jpg,S0070,6
ZJ012526,train_features/ZJ012526.jpg,S0014,4
ZJ012527,train_features/ZJ012527.jpg,S0149,6
ZJ012529,train_features/ZJ012529.jpg,S0020,0
ZJ012533,train_features/ZJ012533.jpg,S0070,6
ZJ012534,train_features/ZJ012534.jpg,S0043,5
ZJ012536,train_features/ZJ012536.jpg,S0060,6
ZJ012537,train_features/ZJ012537.jpg,S0141,0
ZJ012538,train_features/ZJ012538.jpg,S0130,7
ZJ012539,train_features/ZJ012539.jpg,S0043,0
ZJ012540,train_features/ZJ012540.jpg,S0043,5
ZJ012541,train_features/ZJ012541.jpg,S0105,5
ZJ012542,train_features/ZJ012542.jpg,S0141,6
ZJ012543,train_features/ZJ012543.jpg,S0141,1
ZJ012544,train_features/ZJ012544.jpg,S0023,5
ZJ012545,train_features/ZJ012545.jpg,S0074,4
ZJ012546,train_features/ZJ012546.jpg,S0170,4
ZJ012547,train_features/ZJ012547.jpg,S0147,2
ZJ012548,train_features/ZJ012548.jpg,S0029,5
ZJ012549,train_features/ZJ012549.jpg,S0172,2
ZJ012550,train_features/ZJ012550.jpg,S0185,5
ZJ012551,train_features/ZJ012551.jpg,S0002,7
ZJ012552,train_features/ZJ012552.jpg,S0089,6
ZJ012553,train_features/ZJ012553.jpg,S0008,7
ZJ012554,train_features/ZJ012554.jpg,S0101,3
ZJ012555,train_features/ZJ012555.jpg,S0009,1
ZJ012556,train_features/ZJ012556.jpg,S0022,2
ZJ012557,train_features/ZJ012557.jpg,S0060,3
ZJ012558,train_features/ZJ012558.jpg,S0110,0
ZJ012559,train_features/ZJ012559.jpg,S0068,6
ZJ012560,train_features/ZJ012560.jpg,S0180,0
ZJ012561,train_features/ZJ012561.jpg,S0147,6
ZJ012562,train_features/ZJ012562.jpg,S0003,0
ZJ012564,train_features/ZJ012564.jpg,S0061,7
ZJ012565,train_features/ZJ012565.jpg,S0038,5
ZJ012566,train_features/ZJ012566.jpg,S0021,6
ZJ012568,train_features/ZJ012568.jpg,S0130,7
ZJ012569,train_features/ZJ012569.jpg,S0122,0
ZJ012570,train_features/ZJ012570.jpg,S0020,7
ZJ012571,train_features/ZJ012571.jpg,S0060,3
ZJ012574,train_features/ZJ012574.jpg,S0014,7
ZJ012575,train_features/ZJ012575.jpg,S0120,7
ZJ012577,train_features/ZJ012577.jpg,S0009,1
ZJ012578,train_features/ZJ012578.jpg,S0004,1
ZJ012579,train_features/ZJ012579.jpg,S0184,0
ZJ012580,train_features/ZJ012580.jpg,S0014,4
ZJ012581,train_features/ZJ012581.jpg,S0008,1
ZJ012582,train_features/ZJ012582.jpg,S0021,0
ZJ012583,train_features/ZJ012583.jpg,S0085,0
ZJ012584,train_features/ZJ012584.jpg,S0036,2
ZJ012587,train_features/ZJ012587.jpg,S0061,2
ZJ012588,train_features/ZJ012588.jpg,S0101,3
ZJ012589,train_features/ZJ012589.jpg,S0014,4
ZJ012590,train_features/ZJ012590.jpg,S0014,0
ZJ012591,train_features/ZJ012591.jpg,S0101,3
ZJ012592,train_features/ZJ012592.jpg,S0108,1
ZJ012593,train_features/ZJ012593.jpg,S0023,2
ZJ012594,train_features/ZJ012594.jpg,S0060,3
ZJ012596,train_features/ZJ012596.jpg,S0029,5
ZJ012598,train_features/ZJ012598.jpg,S0019,4
ZJ012599,train_features/ZJ012599.jpg,S0014,4
ZJ012601,train_features/ZJ012601.jpg,S0004,6
ZJ012602,train_features/ZJ012602.jpg,S0074,2
ZJ012603,train_features/ZJ012603.jpg,S0020,2
ZJ012604,train_features/ZJ012604.jpg,S0108,1
ZJ012605,train_features/ZJ012605.jpg,S0131,1
ZJ012606,train_features/ZJ012606.jpg,S0085,0
ZJ012607,train_features/ZJ012607.jpg,S0062,7
ZJ012608,train_features/ZJ012608.jpg,S0043,5
ZJ012609,train_features/ZJ012609.jpg,S0023,3
ZJ012610,train_features/ZJ012610.jpg,S0074,1
ZJ012611,train_features/ZJ012611.jpg,S0120,7
ZJ012612,train_features/ZJ012612.jpg,S0008,1
ZJ012613,train_features/ZJ012613.jpg,S0014,4
ZJ012614,train_features/ZJ012614.jpg,S0167,6
ZJ012615,train_features/ZJ012615.jpg,S0175,2
ZJ012616,train_features/ZJ012616.jpg,S0009,6
ZJ012617,train_features/ZJ012617.jpg,S0077,2
ZJ012618,train_features/ZJ012618.jpg,S0125,0
ZJ012619,train_features/ZJ012619.jpg,S0085,0
ZJ012620,train_features/ZJ012620.jpg,S0009,1
ZJ012621,train_features/ZJ012621.jpg,S0043,0
ZJ012622,train_features/ZJ012622.jpg,S0032,6
ZJ012623,train_features/ZJ012623.jpg,S0060,3
ZJ012624,train_features/ZJ012624.jpg,S0002,6
ZJ012625,train_features/ZJ012625.jpg,S0085,5
ZJ012627,train_features/ZJ012627.jpg,S0009,1
ZJ012628,train_features/ZJ012628.jpg,S0020,3
ZJ012629,train_features/ZJ012629.jpg,S0014,4
ZJ012631,train_features/ZJ012631.jpg,S0049,1
ZJ012632,train_features/ZJ012632.jpg,S0184,3
ZJ012633,train_features/ZJ012633.jpg,S0009,4
ZJ012634,train_features/ZJ012634.jpg,S0085,6
ZJ012635,train_features/ZJ012635.jpg,S0008,7
ZJ012636,train_features/ZJ012636.jpg,S0101,3
ZJ012637,train_features/ZJ012637.jpg,S0060,3
ZJ012638,train_features/ZJ012638.jpg,S0121,0
ZJ012640,train_features/ZJ012640.jpg,S0170,6
ZJ012641,train_features/ZJ012641.jpg,S0062,7
ZJ012642,train_features/ZJ012642.jpg,S0060,0
ZJ012643,train_features/ZJ012643.jpg,S0141,1
ZJ012644,train_features/ZJ012644.jpg,S0197,6
ZJ012645,train_features/ZJ012645.jpg,S0018,0
ZJ012646,train_features/ZJ012646.jpg,S0069,2
ZJ012647,train_features/ZJ012647.jpg,S0159,4
ZJ012648,train_features/ZJ012648.jpg,S0179,5
ZJ012650,train_features/ZJ012650.jpg,S0008,6
ZJ012651,train_features/ZJ012651.jpg,S0184,0
ZJ012653,train_features/ZJ012653.jpg,S0061,0
ZJ012654,train_features/ZJ012654.jpg,S0008,7
ZJ012655,train_features/ZJ012655.jpg,S0038,5
ZJ012656,train_features/ZJ012656.jpg,S0101,0
ZJ012657,train_features/ZJ012657.jpg,S0047,6
ZJ012658,train_features/ZJ012658.jpg,S0008,7
ZJ012659,train_features/ZJ012659.jpg,S0043,5
ZJ012660,train_features/ZJ012660.jpg,S0150,5
ZJ012661,train_features/ZJ012661.jpg,S0141,0
ZJ012662,train_features/ZJ012662.jpg,S0074,1
ZJ012664,train_features/ZJ012664.jpg,S0174,2
ZJ012665,train_features/ZJ012665.jpg,S0036,7
ZJ012666,train_features/ZJ012666.jpg,S0023,5
ZJ012669,train_features/ZJ012669.jpg,S0009,6
ZJ012670,train_features/ZJ012670.jpg,S0141,1
ZJ012671,train_features/ZJ012671.jpg,S0022,2
ZJ012673,train_features/ZJ012673.jpg,S0004,1
ZJ012675,train_features/ZJ012675.jpg,S0019,3
ZJ012676,train_features/ZJ012676.jpg,S0134,6
ZJ012677,train_features/ZJ012677.jpg,S0043,7
ZJ012678,train_features/ZJ012678.jpg,S0120,6
ZJ012679,train_features/ZJ012679.jpg,S0184,0
ZJ012680,train_features/ZJ012680.jpg,S0136,1
ZJ012681,train_features/ZJ012681.jpg,S0038,5
ZJ012682,train_features/ZJ012682.jpg,S0159,4
ZJ012684,train_features/ZJ012684.jpg,S0141,1
ZJ012685,train_features/ZJ012685.jpg,S0051,2
ZJ012686,train_features/ZJ012686.jpg,S0170,0
ZJ012688,train_features/ZJ012688.jpg,S0020,3
ZJ012689,train_features/ZJ012689.jpg,S0089,6
ZJ012690,train_features/ZJ012690.jpg,S0038,6
ZJ012691,train_features/ZJ012691.jpg,S0060,3
ZJ012692,train_features/ZJ012692.jpg,S0060,3
ZJ012693,train_features/ZJ012693.jpg,S0031,6
ZJ012694,train_features/ZJ012694.jpg,S0136,0
ZJ012695,train_features/ZJ012695.jpg,S0159,4
ZJ012696,train_features/ZJ012696.jpg,S0043,5
ZJ012697,train_features/ZJ012697.jpg,S0009,4
ZJ012698,train_features/ZJ012698.jpg,S0134,6
ZJ012700,train_features/ZJ012700.jpg,S0157,6
ZJ012701,train_features/ZJ012701.jpg,S0026,6
ZJ012702,train_features/ZJ012702.jpg,S0018,1
ZJ012703,train_features/ZJ012703.jpg,S0019,3
ZJ012704,train_features/ZJ012704.jpg,S0009,0
ZJ012705,train_features/ZJ012705.jpg,S0020,7
ZJ012706,train_features/ZJ012706.jpg,S0136,1
ZJ012707,train_features/ZJ012707.jpg,S0001,5
ZJ012708,train_features/ZJ012708.jpg,S0089,6
ZJ012709,train_features/ZJ012709.jpg,S0009,6
ZJ012710,train_features/ZJ012710.jpg,S0089,0
ZJ012711,train_features/ZJ012711.jpg,S0036,4
ZJ012712,train_features/ZJ012712.jpg,S0002,6
ZJ012713,train_features/ZJ012713.jpg,S0023,5
ZJ012714,train_features/ZJ012714.jpg,S0071,6
ZJ012715,train_features/ZJ012715.jpg,S0068,2
ZJ012716,train_features/ZJ012716.jpg,S0049,1
ZJ012717,train_features/ZJ012717.jpg,S0030,3
ZJ012718,train_features/ZJ012718.jpg,S0001,5
ZJ012719,train_features/ZJ012719.jpg,S0096,5
ZJ012720,train_features/ZJ012720.jpg,S0069,6
ZJ012722,train_features/ZJ012722.jpg,S0060,3
ZJ012723,train_features/ZJ012723.jpg,S0083,1
ZJ012724,train_features/ZJ012724.jpg,S0021,3
ZJ012725,train_features/ZJ012725.jpg,S0134,1
